model_link_id,ROUTE_SYS,legacy_osm_lanes,mndot,widot,anoka,hennepin,carver,dakota,washington,naive,osm_min,osm_max,osm_mode
352088,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352089,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352090,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352091,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352092,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352093,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352094,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352095,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352096,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352097,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352098,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352099,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352100,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352101,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352102,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352103,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352104,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352105,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352106,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352107,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352108,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352109,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352110,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352111,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352112,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352113,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352114,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352115,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352116,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352117,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352118,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352119,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352120,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352121,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352122,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352123,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352124,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352125,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352126,NA,1,1,0,0,0,0,0,0,1,2,2,2
352127,NA,1,1,0,0,0,0,0,0,1,2,2,2
352128,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352129,5,0,2,0,0,0,0,0,0,1,2,2,2
352130,5,0,1,0,0,0,0,0,0,1,2,2,2
352131,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352132,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352133,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352134,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352135,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352136,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352137,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352138,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352139,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352140,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352141,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352142,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352143,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352144,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352145,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352146,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352147,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352148,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352149,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352150,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352151,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352152,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352153,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352154,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352155,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
352156,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352157,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352158,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352159,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352160,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352161,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352162,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352163,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352164,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352165,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352166,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352167,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352168,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352169,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352170,7,0,1,0,0,0,0,0,0,1,NA,NA,NA
352171,9,0,0,0,0,0,0,0,0,1,NA,NA,NA
352172,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352173,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352174,70,0,0,0,0,0,0,0,0,1,NA,NA,NA
352175,21,0,1,0,0,0,0,0,0,1,NA,NA,NA
352176,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352177,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352178,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352179,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352180,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352181,10,0,2,0,0,0,0,0,0,1,NA,NA,NA
352182,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352183,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352184,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
352185,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352186,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352187,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352188,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352189,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352190,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352191,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352192,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352193,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352194,5,0,2,0,0,0,0,0,0,1,NA,NA,NA
352195,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352196,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352197,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352198,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352199,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352200,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352201,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352202,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352203,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352204,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352205,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352206,5,1,1,0,0,0,0,0,0,1,2,2,2
352207,5,1,1,0,0,0,0,0,0,1,2,2,2
352208,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352209,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352210,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352211,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352212,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352213,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352214,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352215,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352216,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352217,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352218,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352219,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352220,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352221,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352222,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352223,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352224,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352225,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352226,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352227,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352228,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352229,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352230,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352231,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352232,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352233,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352234,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352235,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352236,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352237,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352238,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352239,4,0,2,0,0,2,0,0,0,1,NA,NA,NA
352240,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352241,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352242,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352243,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352244,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352245,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352246,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352247,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352248,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352249,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352250,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352251,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352252,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352253,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352254,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352255,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352256,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352257,4,0,1,0,0,1,0,0,0,1,NA,NA,NA
352258,4,0,1,0,0,1,0,0,0,1,NA,NA,NA
352259,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352260,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352261,21,0,1,0,0,0,0,0,0,1,NA,NA,NA
352262,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352263,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352264,4,0,1,0,0,0,1,0,0,1,NA,NA,NA
352265,3,0,1,0,0,0,1,0,0,1,NA,NA,NA
352266,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352267,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352268,22,0,0,0,0,0,0,0,0,1,NA,NA,NA
352269,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352270,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352271,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352272,3,0,1,0,0,0,0,0,0,1,NA,NA,NA
352273,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352274,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352275,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352276,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352277,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352278,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352279,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352280,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352281,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352282,10,0,1,0,0,1,0,0,0,1,NA,NA,NA
352283,4,0,1,0,0,1,0,0,0,1,NA,NA,NA
352284,10,1,1,0,0,0,0,0,0,1,2,2,2
352285,5,1,1,0,0,0,0,0,0,1,2,2,2
352286,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352287,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352288,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352289,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352290,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352291,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352292,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352293,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352294,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352295,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352296,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352297,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352298,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352299,3,0,1,0,0,0,0,0,0,1,NA,NA,NA
352300,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352301,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352302,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352303,4,0,1,0,0,1,0,0,0,1,NA,NA,NA
352304,4,0,1,0,0,1,0,0,0,1,NA,NA,NA
352305,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352306,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352307,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352308,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352309,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352310,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352311,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352312,10,1,0,0,0,0,0,0,0,1,2,2,2
352313,10,1,0,0,0,0,0,0,0,1,2,2,2
352314,10,1,1,0,0,0,0,0,0,1,2,2,2
352315,10,1,1,0,0,0,0,0,0,1,2,2,2
352316,10,1,0,0,0,0,0,0,0,1,2,2,2
352317,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352318,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352319,5,0,0,0,0,0,0,0,0,1,NA,NA,NA
352320,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352321,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352322,5,0,0,0,0,0,0,0,0,1,NA,NA,NA
352323,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352324,NA,0,0,1,0,0,0,0,0,1,NA,NA,NA
352325,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352326,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352327,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352328,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352329,21,0,0,0,0,0,0,0,0,1,2,2,2
352330,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352331,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352332,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352333,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352334,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352335,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352336,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352337,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352338,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352339,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352340,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352341,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352342,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352343,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352344,21,0,0,0,0,0,0,0,0,1,2,2,2
352345,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352346,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352347,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352348,21,0,0,0,0,0,0,0,0,1,2,2,2
352349,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352350,21,0,0,0,0,0,0,0,0,1,2,2,2
352351,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352352,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352353,21,0,0,0,0,0,0,0,0,1,2,2,2
352354,21,0,0,0,0,0,0,0,0,1,2,2,2
352355,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352356,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352357,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352358,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352359,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352360,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352361,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352362,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352363,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352364,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352365,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352366,10,0,2,0,0,0,0,0,0,1,NA,NA,NA
352367,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352368,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352369,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352370,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352371,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352372,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352373,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352374,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352375,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352376,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352377,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352378,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352379,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352380,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352381,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352382,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352383,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352384,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352385,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352386,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352387,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352388,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352389,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352390,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352391,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352392,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352393,21,0,1,0,0,0,0,0,0,1,NA,NA,NA
352394,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352395,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352396,10,2,1,0,0,0,0,0,0,1,2,2,2
352397,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352398,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352399,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352400,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352401,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352402,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352403,7,0,1,0,0,0,0,0,0,1,NA,NA,NA
352404,7,0,1,0,0,0,0,0,0,1,NA,NA,NA
352405,8,0,1,0,0,0,0,0,0,1,NA,NA,NA
352406,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352407,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352408,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352409,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352410,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352411,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352412,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352413,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352414,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352415,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352416,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352417,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352418,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352419,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352420,21,0,0,0,0,0,0,0,0,1,NA,NA,NA
352421,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352422,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352423,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352424,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352425,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352426,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352427,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352428,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352429,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352430,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352431,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352432,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352433,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352434,9,0,1,0,0,0,0,0,0,1,NA,NA,NA
352435,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352436,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352437,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352438,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352439,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352440,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352441,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352442,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352443,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352444,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352445,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352446,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352447,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352448,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352449,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352450,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352451,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352452,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352453,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352454,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352455,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352456,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352457,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352458,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352459,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352460,10,1,1,0,0,0,0,0,0,1,2,2,2
352461,10,1,1,0,0,0,0,0,0,1,2,2,2
352462,10,1,1,0,0,0,0,0,0,1,2,2,2
352463,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352464,5,0,1,0,0,0,0,0,0,1,NA,NA,NA
352465,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352466,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352467,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352468,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352469,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352470,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352471,4,0,1,0,0,0,0,0,0,1,NA,NA,NA
352472,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352473,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352474,5,1,1,0,0,0,0,0,0,1,2,2,2
352475,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352476,5,1,1,0,0,0,0,0,0,1,2,2,2
352477,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352478,10,1,2,0,0,0,0,0,0,1,1,1,1
352479,10,1,1,0,0,0,0,0,0,1,2,2,2
352480,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352481,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352482,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352483,10,1,1,0,0,0,0,0,0,1,2,2,2
352484,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352485,10,1,1,0,0,0,0,0,0,1,2,2,2
352486,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352487,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
352488,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352489,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352490,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352491,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352492,10,1,0,0,0,0,0,0,0,1,1,1,1
352493,5,1,1,0,0,0,0,0,0,1,2,2,2
352494,5,1,1,0,0,0,0,0,0,1,2,2,2
352495,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352496,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352497,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352498,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352499,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352500,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352501,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352502,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352503,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352504,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352505,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352506,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352507,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352508,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352509,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA
352510,21,0,1,0,0,0,0,0,0,1,NA,NA,NA
352511,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352512,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352513,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352514,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352515,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352516,10,1,2,0,0,1,0,0,0,1,2,2,2
352517,4,1,2,0,0,1,0,0,0,1,2,2,2
352518,4,1,1,0,0,0,0,0,0,1,2,2,2
352519,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352520,10,0,0,0,0,0,0,0,0,1,NA,NA,NA
352521,10,0,1,0,0,0,0,0,0,1,NA,NA,NA
352522,NA,0,1,0,0,0,0,0,0,1,NA,NA,NA
